"id","taxon_group","language_iso","kingdom_taxon","kingdom_taxa_taxon_list_id","order_taxon","order_taxa_taxon_list_id","family_taxon","family_taxa_taxon_list_id","parent_id","taxonomic_sort_order","taxon","authority","taxon_rank","taxon_rank_sort_order","preferred","preferred_taxon","preferred_authority","default_common_name","freshwater_flag","non_native_flag"
167615,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,395588,NULL,"Archiearis notha","(Hubner, 1803)","Species",300,False,"Boudinotiana notha","(Hübner, [1803])","Light Orange Underwing",False,False
28524,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Erebidae",289269,216863,NULL,"Arctia caja","(Linnaeus, 1758)","Species",300,True,"Arctia caja","(Linnaeus, 1758)","Garden Tiger",False,False
152269,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Erebidae",289269,167479,NULL,"Arctornis l-nigrum","(Müller, 1764)","Species",300,False,"Arctornis l-nigrum","(Müller, 1764)","Black-v Moth",False,False
152268,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Erebidae",289269,167479,NULL,"Arctornis l-nigrum","(Müller, 1764)","Species",300,True,"Arctornis l-nigrum","(Müller, 1764)","Black-v Moth",False,False
32371,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,398015,NULL,"Arenostola phragmitidis","(Hübner, 1803)","Species",300,False,"Arenostola phragmitidis","(Hübner, [1803])","Fen Wainscot",False,False
394634,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,398015,NULL,"Arenostola phragmitidis","(Hübner, [1803])","Species",300,True,"Arenostola phragmitidis","(Hübner, [1803])","Fen Wainscot",False,False
32372,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,398015,NULL,"Arenostola phragmitidis","(Hubner, 1803)","Species",300,False,"Arenostola phragmitidis","(Hübner, [1803])","Fen Wainscot",False,False
307330,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,394621,NULL,"Semiaspilates ochrearia","(Rossi, 1794)","Species",300,False,"Aspitates ochrearia","(Rossi, 1794)","Yellow Belle",False,False
30306,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,394621,NULL,"Aspitates citraria","(Hubner, 1796-99)","Species",300,False,"Aspitates ochrearia","(Rossi, 1794)","Yellow Belle",False,False
30307,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,394621,NULL,"Aspitates trifoliaria","(Haworth, 1809)","Species",300,False,"Aspitates ochrearia","(Rossi, 1794)","Yellow Belle",False,False
30305,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,394621,NULL,"Aspitates ochrearia","(Rossi, 1794)","Species",300,True,"Aspitates ochrearia","(Rossi, 1794)","Yellow Belle",False,False
408693,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,394621,NULL,"Aspitates citraria","(Hübner, [1826])","Species",300,False,"Aspitates ochrearia","(Rossi, 1794)","Yellow Belle",False,False
142981,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,36228,NULL,"Asteroscopus sphinx","(Hufnagel, 1766)","Species",300,True,"Asteroscopus sphinx","(Hufnagel, 1766)","Sprawler",False,False
142982,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,36228,NULL,"Brachionycha sphinx","(Hufnagel, 1766)","Species",300,False,"Asteroscopus sphinx","(Hufnagel, 1766)","Sprawler",False,False
167111,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,142374,NULL,"Asthena albulata","(Hufnagel, 1767)","Species",300,True,"Asthena albulata","(Hufnagel, 1767)","Small White Wave",False,False
416443,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,142374,NULL,"Asthena candidata","([Denis & Schiffermüller], 1775)","Species",300,False,"Asthena albulata","(Hufnagel, 1767)","Small White Wave",False,False
404901,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,159427,NULL,"Atethmia xerampelina","(Hübner, [1809])","Species",300,False,"Atethmia centrago","(Haworth, 1809)","Centre-barred Sallow",False,False
30180,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,159427,NULL,"Atethmia centrago","(Haworth, 1809)","Species",300,True,"Atethmia centrago","(Haworth, 1809)","Centre-barred Sallow",False,False
30181,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,159427,NULL,"Atethmia xerampelina sensu Humphreys & Westwood, 1843",NULL,"Species",300,False,"Atethmia centrago","(Haworth, 1809)","Centre-barred Sallow",False,False
219203,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,399575,NULL,"Proxenus hospes","(Freyer, 1831)","Species",300,False,"Athetis hospes","(Freyer, [1831])","Porter's Rustic",False,False
399715,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,399575,NULL,"Athetis hospes","(Freyer, [1831])","Species",300,True,"Athetis hospes","(Freyer, [1831])","Porter's Rustic",False,False
302372,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,394362,NULL,"Athetis pallustris","(Hubner, 1808)","Species",300,False,"Athetis pallustris","(Hübner, [1808])","Marsh Moth",False,False
400449,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,394362,NULL,"Athetis pallustris","(Hübner, [1808])","Species",300,True,"Athetis pallustris","(Hübner, [1808])","Marsh Moth",False,False
133822,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,394362,NULL,"Athetis pallustris","(Hübner, 1808)","Species",300,False,"Athetis pallustris","(Hübner, [1808])","Marsh Moth",False,False
508847,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,394362,NULL,"Athetis pallustris",NULL,"Species",300,False,"Athetis pallustris","(Hübner, [1808])","Marsh Moth",False,False
252687,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Erebidae",289269,152308,NULL,"Atolmis rubricollis","(Linnaeus, 1758)","Species",300,True,"Atolmis rubricollis","(Linnaeus, 1758)","Red-necked Footman",False,False
396223,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,72459,NULL,"Autographa bractea","([Denis & Schiffermüller], 1775)","Species",300,True,"Autographa bractea","([Denis & Schiffermüller], 1775)","Gold Spangle",False,False
36036,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,72459,NULL,"Autographa bractea","(Denis & Schiff., 1775)","Species",300,False,"Autographa bractea","([Denis & Schiffermüller], 1775)","Gold Spangle",False,False
36035,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,72459,NULL,"Autographa bractea","(Denis & Schiffermüller, 1775)","Species",300,False,"Autographa bractea","([Denis & Schiffermüller], 1775)","Gold Spangle",False,False
159500,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,72459,NULL,"Autographa gamma","(Linnaeus, 1758)","Species",300,True,"Autographa gamma","(Linnaeus, 1758)","Silver Y",False,False
159501,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,72459,NULL,"Plusia gamma",NULL,"Species",300,False,"Autographa gamma","(Linnaeus, 1758)","Silver Y",False,False
177576,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,72459,NULL,"Autographa jota","(Linnaeus, 1758)","Species",300,True,"Autographa jota","(Linnaeus, 1758)","Plain Golden Y",False,False
8992,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,72459,NULL,"Autographa pulchrina","(Haworth, 1809)","Species",300,True,"Autographa pulchrina","(Haworth, 1809)","Beautiful Golden Y",False,False
16042,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,95924,NULL,"Axylia putris","(Linnaeus, 1761)","Species",300,True,"Axylia putris","(Linnaeus, 1761)","Flame",False,False
136964,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Tortricidae",231318,395473,NULL,"Bactra lacteana","Caradja, 1916","Species",300,True,"Bactra lacteana","Caradja, 1916","Scarce Sedge Marble",False,False
136965,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Tortricidae",231318,395473,NULL,"Bactra lacteana","(Caradja, 1916)","Species",300,False,"Bactra lacteana","Caradja, 1916","Scarce Sedge Marble",False,False
153311,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Nolidae",70997,144560,NULL,"Bena bicolorana","(Linnaeus, 1758)","Species",300,False,"Bena bicolorana","(Fuessly, 1775)","Scarce Silver-lines",False,False
153310,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Nolidae",70997,144560,NULL,"Bena bicolorana","(Fuessly, 1775)","Species",300,True,"Bena bicolorana","(Fuessly, 1775)","Scarce Silver-lines",False,False
153312,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Nolidae",70997,144560,NULL,"Bena prasinana auctorum",NULL,"Species",300,False,"Bena bicolorana","(Fuessly, 1775)","Scarce Silver-lines",False,False
403744,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Nolidae",70997,144560,NULL,"Bena quercana","([Denis & Schiffermüller], 1775)","Species",300,False,"Bena bicolorana","(Fuessly, 1775)","Scarce Silver-lines",False,False
417073,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Nolidae",70997,144560,NULL,"Bena prasinana","sensu auctt. nec (Linnaeus, 1758)","Species",300,False,"Bena bicolorana","(Fuessly, 1775)","Scarce Silver-lines",False,False
42871,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,26797,NULL,"Biston betularia","(Linnaeus, 1758)","Species",300,True,"Biston betularia","(Linnaeus, 1758)","Peppered Moth",False,False
144714,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,26797,NULL,"Biston strataria","(Hufnagel, 1767)","Species",300,True,"Biston strataria","(Hufnagel, 1767)","Oak Beauty",False,False
408628,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,26797,NULL,"Biston prodromaria","([Denis & Schiffermüller], 1775)","Species",300,False,"Biston strataria","(Hufnagel, 1767)","Oak Beauty",False,False
235609,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,393966,NULL,"Brachionycha nubeculosa","(Esper, 1785)","Species",300,True,"Brachionycha nubeculosa","(Esper, 1785)","Rannoch Sprawler",False,False
229551,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,97555,NULL,"Brachylomia viminalis","(Fabricius, 1777)","Species",300,False,"Brachylomia viminalis","(Fabricius, [1777])","Minor Shoulder-knot",False,False
399163,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,97555,NULL,"Brachylomia viminalis","(Fabricius, [1777])","Species",300,True,"Brachylomia viminalis","(Fabricius, [1777])","Minor Shoulder-knot",False,False
241729,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,395884,NULL,"Cryphia perla","(Denis & Schiff., 1775)","Species",300,False,"Bryophila domestica","(Hufnagel, 1766)","Marbled Beauty",False,False
241728,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,395884,NULL,"Cryphia domestica","(Hufnagel, 1766)","Species",300,False,"Bryophila domestica","(Hufnagel, 1766)","Marbled Beauty",False,False
252887,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,400468,NULL,"Cryphia raptricula","(Denis & Schiff., 1775)","Species",300,False,"Bryophila raptricula","([Denis & Schiffermüller], 1775)","Marbled Grey",False,False
252886,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,400468,NULL,"Cryphia raptricula","(Denis & Schiffermüller, 1775)","Species",300,False,"Bryophila raptricula","([Denis & Schiffermüller], 1775)","Marbled Grey",False,False
395107,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,400468,NULL,"Bryophila raptricula","([Denis & Schiffermüller], 1775)","Species",300,True,"Bryophila raptricula","([Denis & Schiffermüller], 1775)","Marbled Grey",False,False
149893,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,99731,NULL,"Bupalus piniaria","(Linnaeus, 1758)","Species",300,True,"Bupalus piniaria","(Linnaeus, 1758)","Bordered White",False,False
404840,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,207725,NULL,"Cabera exanthemaria","(Borkhausen, 1794)","Species",300,False,"Cabera exanthemata","(Scopoli, 1763)","Common Wave",False,False
12970,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,207725,NULL,"Deilinia exanthemata",NULL,"Species",300,False,"Cabera exanthemata","(Scopoli, 1763)","Common Wave",False,False
12969,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,207725,NULL,"Cabera exanthemata","(Scopoli, 1763)","Species",300,True,"Cabera exanthemata","(Scopoli, 1763)","Common Wave",False,False
402515,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,207725,NULL,"Cabera rotundaria","(Haworth, 1809)","Species",300,False,"Cabera pusaria","(Linnaeus, 1758)","Common White Wave",False,False
72022,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,207725,NULL,"Deilinia pusaria",NULL,"Species",300,False,"Cabera pusaria","(Linnaeus, 1758)","Common White Wave",False,False
406598,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,207725,NULL,"Cabera strigata","(Scopoli, 1763)","Species",300,False,"Cabera pusaria","(Linnaeus, 1758)","Common White Wave",False,False
72021,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,207725,NULL,"Cabera pusaria","(Linnaeus, 1758)","Species",300,True,"Cabera pusaria","(Linnaeus, 1758)","Common White Wave",False,False
145189,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,216586,NULL,"Calamia tridens","(Hufnagel, 1766)","Species",300,True,"Calamia tridens","(Hufnagel, 1766)","Burren Green",False,False
249203,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Erebidae",289269,147839,NULL,"Calliteara pudibunda","(Linnaeus, 1758)","Species",300,True,"Calliteara pudibunda","(Linnaeus, 1758)","Pale Tussock",False,False
237448,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,112331,NULL,"Callopistria latreillei","(Duponchel, 1827)","Species",300,True,"Callopistria latreillei","(Duponchel, 1827)","Latreille's Latin",False,False
487261,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,131932,NULL,"Calophasia lunula",NULL,"Species",300,False,"Calophasia lunula","(Hufnagel, 1766)","Toadflax Brocade",False,False
166069,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,131932,NULL,"Calophasia lunula","(Hufnagel, 1766)","Species",300,True,"Calophasia lunula","(Hufnagel, 1766)","Toadflax Brocade",False,False
399942,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,154555,NULL,"Campaea margaritaria","(Linnaeus, 1761)","Species",300,True,"Campaea margaritaria","(Linnaeus, 1761)","Light Emerald",False,False
121684,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,164071,NULL,"Camptogramma bilineata","","Species",300,False,"Camptogramma bilineata","(Linnaeus, 1758)","Yellow Shell",False,False
121683,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,164071,NULL,"Camptogramma bilineata","(Linnaeus, 1758)","Species",300,True,"Camptogramma bilineata","(Linnaeus, 1758)","Yellow Shell",False,False
413647,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,164071,NULL,"Camptogramma atlantica","(Staudinger, 1892)","Species",300,False,"Camptogramma bilineata","(Linnaeus, 1758)","Yellow Shell",False,False
405866,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,164071,NULL,"Camptogramma hibernica","Tutt, 1902","Species",300,False,"Camptogramma bilineata","(Linnaeus, 1758)","Yellow Shell",False,False
416413,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,164071,NULL,"Camptogramma isolata","Kane, 1896","Species",300,False,"Camptogramma bilineata","(Linnaeus, 1758)","Yellow Shell",False,False
287071,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,400435,NULL,"Caradrina kadenii","Freyer, 1836","Species",300,False,"Caradrina kadenii","(Freyer, [1836])","Clancy's Rustic",False,False
394945,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,400435,NULL,"Caradrina kadenii","(Freyer, [1836])","Species",300,True,"Caradrina kadenii","(Freyer, [1836])","Clancy's Rustic",False,False
312553,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,400435,NULL,"Platyperigea kadenii",NULL,"Species",300,False,"Caradrina kadenii","(Freyer, [1836])","Clancy's Rustic",False,False
235534,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,397799,NULL,"Caradrina morpheus","(Hufnagel, 1766)","Species",300,True,"Caradrina morpheus","(Hufnagel, 1766)","Mottled Rustic",False,False
133472,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,7806,NULL,"Catarhoe cuculata","(Hufnagel, 1767)","Species",300,True,"Catarhoe cuculata","(Hufnagel, 1767)","Royal Mantle",False,False
197255,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,7806,NULL,"Catarhoe rubidata","(Denis & Schiffermüller, 1775)","Species",300,False,"Catarhoe rubidata","([Denis & Schiffermüller], 1775)","Ruddy Carpet",False,False
398396,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,7806,NULL,"Catarhoe rubidata","([Denis & Schiffermüller], 1775)","Species",300,True,"Catarhoe rubidata","([Denis & Schiffermüller], 1775)","Ruddy Carpet",False,False
73751,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Erebidae",289269,102836,NULL,"Catephria alchymista","(Denis & Schiff., 1775)","Species",300,False,"Catephia alchymista","([Denis & Schiffermüller], 1775)","Alchymist",False,False
398243,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Erebidae",289269,102836,NULL,"Catephia alchymista","([Denis & Schiffermüller], 1775)","Species",300,True,"Catephia alchymista","([Denis & Schiffermüller], 1775)","Alchymist",False,False
73750,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Erebidae",289269,102836,NULL,"Catephia alchymista","(Denis & Schiffermüller, 1775)","Species",300,False,"Catephia alchymista","([Denis & Schiffermüller], 1775)","Alchymist",False,False
255715,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Erebidae",289269,19588,NULL,"Catocala conjuncta","(Esper, 1787)","Species",300,True,"Catocala conjuncta","(Esper, 1787)","Minsmere Crimson Underwing",False,False
190919,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Erebidae",289269,19588,NULL,"Catocala fraxini","(Linnaeus, 1758)","Species",300,True,"Catocala fraxini","(Linnaeus, 1758)","Clifden Nonpareil",False,False
10762,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Erebidae",289269,19588,NULL,"Catocala nupta","(Linnaeus, 1767)","Species",300,True,"Catocala nupta","(Linnaeus, 1767)","Red Underwing",False,False
398625,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Erebidae",289269,19588,NULL,"Catocala nymphagoga","(Esper, 1787)","Species",300,True,"Catocala nymphagoga","(Esper, 1787)","Oak Yellow Underwing",False,False
306786,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Erebidae",289269,19588,NULL,"Catocala sponsa","(Linnaeus, 1758)","Species",300,False,"Catocala sponsa","(Linnaeus, 1767)","Dark Crimson Underwing",False,False
62565,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Erebidae",289269,19588,NULL,"Catocala sponsa","(Linnaeus, 1767)","Species",300,True,"Catocala sponsa","(Linnaeus, 1767)","Dark Crimson Underwing",False,False
69608,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,206326,NULL,"Celaena haworthii","(Curtis, 1829)","Species",300,True,"Celaena haworthii","(Curtis, 1829)","Haworth's Minor",False,False
168891,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,76000,NULL,"Cerastis leucographa","(Denis & Schiffermüller, 1775)","Species",300,False,"Cerastis leucographa","([Denis & Schiffermüller], 1775)","White-marked",False,False
168892,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,76000,NULL,"Cerastis leucographa","(Denis & Schiff., 1775)","Species",300,False,"Cerastis leucographa","([Denis & Schiffermüller], 1775)","White-marked",False,False
399972,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,76000,NULL,"Cerastis leucographa","([Denis & Schiffermüller], 1775)","Species",300,True,"Cerastis leucographa","([Denis & Schiffermüller], 1775)","White-marked",False,False
397938,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,76000,NULL,"Cerastis rubricosa","([Denis & Schiffermüller], 1775)","Species",300,True,"Cerastis rubricosa","([Denis & Schiffermüller], 1775)","Red Chestnut",False,False
231380,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,76000,NULL,"Cerastis rubricosa","(Denis & Schiffermüller, 1775)","Species",300,False,"Cerastis rubricosa","([Denis & Schiffermüller], 1775)","Red Chestnut",False,False
231381,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,76000,NULL,"Cerastis rubricosa","(Denis & Schiff., 1775)","Species",300,False,"Cerastis rubricosa","([Denis & Schiffermüller], 1775)","Red Chestnut",False,False
102351,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Notodontidae",210170,398684,NULL,"Cerura vinula","(Linnaeus, 1758)","Species",300,True,"Cerura vinula","(Linnaeus, 1758)","Puss Moth",False,False
135665,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,201145,NULL,"Charanyca trigrammica","(Hufnagel, 1766)","Species",300,True,"Charanyca trigrammica","(Hufnagel, 1766)","Treble Lines",False,False
135666,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,201145,NULL,"Meristis trigrammica",NULL,"Species",300,False,"Charanyca trigrammica","(Hufnagel, 1766)","Treble Lines",False,False
301157,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,17746,NULL,"Gnophos obscuratus","Denis & Schiffermuller","Species",300,False,"Charissa obscurata","([Denis & Schiffermüller], 1775)","Annulet",False,False
83863,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,17746,NULL,"Gnophos obscuratus","Denis & Schiffermuller, 1775","Species",300,False,"Charissa obscurata","([Denis & Schiffermüller], 1775)","Annulet",False,False
407216,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,17746,NULL,"Charissa obscuraria","(Hübner, [1799])","Species",300,False,"Charissa obscurata","([Denis & Schiffermüller], 1775)","Annulet",False,False
83861,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,17746,NULL,"Charissa obscurata","(Denis & Schiffermüller, 1775)","Species",300,False,"Charissa obscurata","([Denis & Schiffermüller], 1775)","Annulet",False,False
401206,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,230232,NULL,"Chesias spartiata","(Herbst, 1782)","Species",300,False,"Chesias legatella","([Denis & Schiffermüller], 1775)","Streak",False,False
248902,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,230232,NULL,"Chesias rufata","(Fabricius, 1775)","Species",300,True,"Chesias rufata","(Fabricius, 1775)","Broom-tip",False,False
22235,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,398735,NULL,"Semiothisa clathrata","(Linnaeus, 1758)","Species",300,False,"Chiasmia clathrata","(Linnaeus, 1758)","Latticed Heath",False,False
22234,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,398735,NULL,"Chiasmia clathrata","(Linnaeus, 1758)","Species",300,True,"Chiasmia clathrata","(Linnaeus, 1758)","Latticed Heath",False,False
11028,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,397966,NULL,"Chilodes maritimus","(Tauscher, 1806)","Species",300,False,"Chilodes maritima","(Tauscher, 1806)","Silky Wainscot",False,False
397254,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,397966,NULL,"Chilodes maritima","(Tauscher, 1806)","Species",300,True,"Chilodes maritima","(Tauscher, 1806)","Silky Wainscot",False,False
393863,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,88003,NULL,"Chloantha hyperici","([Denis & Schiffermüller], 1775)","Species",300,True,"Chloantha hyperici","([Denis & Schiffermüller], 1775)","Pale-shouldered Cloud",False,False
169651,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,88003,NULL,"Actinotia hyperici","(Denis & Schiffermüller, 1775)","Species",300,False,"Chloantha hyperici","([Denis & Schiffermüller], 1775)","Pale-shouldered Cloud",False,False
169652,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,88003,NULL,"Actinotia hyperici","([Denis & Schiffermüller], 1775)","Species",300,False,"Chloantha hyperici","([Denis & Schiffermüller], 1775)","Pale-shouldered Cloud",False,False
395254,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,242120,NULL,"Chlorissa cloraria","(Hübner, [1813])","Species",300,True,"Chlorissa cloraria","(Hübner, [1813])","Southern Grass Emerald",False,False
290183,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,242120,NULL,"Chlorissa cloraria","(Hübner, 1813)","Species",300,False,"Chlorissa cloraria","(Hübner, [1813])","Southern Grass Emerald",False,False
40489,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,242120,NULL,"Chlorissa viridata","(Linnaeus, 1758)","Species",300,True,"Chlorissa viridata","(Linnaeus, 1758)","Small Grass Emerald",False,False
145834,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,219162,NULL,"Chloroclystis coronata","(Hubner, 1809-13)","Species",300,False,"Chloroclystis v-ata","(Haworth, 1809)","V-pug",False,False
145833,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,219162,NULL,"Chloroclystis v-ata","(Haworth, 1809)","Species",300,True,"Chloroclystis v-ata","(Haworth, 1809)","V-pug",False,False
402112,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,219162,NULL,"Chloroclystis coronata","(Hübner, [1813])","Species",300,False,"Chloroclystis v-ata","(Haworth, 1809)","V-pug",False,False
71434,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,44728,NULL,"Chrysodeixis acuta","(Walker, 1858)","Species",300,False,"Chrysodeixis acuta","(Walker, 1857)","Tunbridge Wells Gem",False,False
